Lote 6887716, Stock:, 1.3 a 0 (1.3),costo,9465.000000, valor,12304.5 
Lote 4014413, Stock:, 0.63 a 0 (0.63),costo,20635.000000, valor,13000.05 
Lote 7736217, Stock:, 1.65 a 0 (1.65),costo,34526.000000, valor,56967.9 
Lote 6823414, Stock:, 0.3 a 0 (0.3),costo,34526.000000, valor,10357.8 
Lote 7684018, Stock:, 1.16 a 0 (1.16),costo,8296.000000, valor,9623.36 
Lote 3852812, Stock:, 2.4 a 0 (2.4),costo,9561.000000, valor,22946.4 
Lote 9974114, Stock:, 0.94 a 0 (0.94),costo,9561.000000, valor,8987.34 
Lote 14130415, Stock:, 0.35 a 0 (0.35),costo,6625.000000, valor,2318.75 
Lote 143416, Stock:, 2.45 a 0 (2.45),costo,12393.000000, valor,30362.85 
Lote 1933518, Stock:, 1 a 0 (1),costo,8591.000000, valor,8591 
Lote 20432815, Stock:, 2 a 0 (2),costo,17391.000000, valor,34782 
Lote 1841818, Stock:, 0.4 a 0 (0.4),costo,4419.000000, valor,1767.6 
Lote 16873715, Stock:, 1.9 a 0 (1.9),costo,4419.000000, valor,8396.1 
Lote 6272518, Stock:, 21 a 0 (21),costo,4419.000000, valor,92799 
Lote 1254216, Stock:, 2.61 a 0 (2.61),costo,4419.000000, valor,11533.59 
Lote 1173616, Stock:, 4.8 a 0 (4.8),costo,4419.000000, valor,21211.2 
Lote 11723317, Stock:, 1.5 a 0 (1.5),costo,4419.000000, valor,6628.5 
Lote 1159216, Stock:, 1.5 a 0 (1.5),costo,4419.000000, valor,6628.5 
Lote 15926617, Stock:, 18.5 a 0 (18.5),costo,4419.000000, valor,81751.5 
Lote 1273616, Stock:, 2.42 a 0 (2.42),costo,4419.000000, valor,10693.98 
Lote 1888018, Stock:, 0.76 a 0 (0.76),costo,4419.000000, valor,3358.44 
Lote 21238015, Stock:, 0.9 a 0 (0.9),costo,4419.000000, valor,3977.1 
Lote 16650316, Stock:, 1.5 a 0 (1.5),costo,4419.000000, valor,6628.5 
Lote 19153817, Stock:, 4 a 0 (4),costo,4419.000000, valor,17676 
Lote 2941316, Stock:, 1.55 a 0 (1.55),costo,4419.000000, valor,6849.45 
Lote 1287116, Stock:, 7.2 a 0 (7.2),costo,4419.000000, valor,31816.8 
Lote 11943017, Stock:, 0.47 a 0 (0.47),costo,4419.000000, valor,2076.93 
Lote 2935516, Stock:, 3.58 a 0 (3.58),costo,4419.000000, valor,15820.02 
Lote 1108916, Stock:, 4.09 a 0 (4.09),costo,4419.000000, valor,18073.71 
Lote 2578716, Stock:, 1.85 a 0 (1.85),costo,4419.000000, valor,8175.15 
Lote 1208016, Stock:, 5.3 a 0 (5.3),costo,4419.000000, valor,23420.7 
Lote 14893315, Stock:, 2.3 a 0 (2.3),costo,4419.000000, valor,10163.7 
Lote 16359516, Stock:, 0.4 a 0 (0.4),costo,4419.000000, valor,1767.6 
Lote 16365016, Stock:, 11.2 a 0 (11.2),costo,4419.000000, valor,49492.8 
Lote 12803015, Stock:, 4.8 a 0 (4.8),costo,4419.000000, valor,21211.2 
Lote 21688018, Stock:, 1.73 a 0 (1.73),costo,4419.000000, valor,7644.87 
Lote 8958317, Stock:, 2.8 a 0 (2.8),costo,4419.000000, valor,12373.2 
Lote 3781118, Stock:, 0.54 a 0 (0.54),costo,4419.000000, valor,2386.26 
Lote 3912, Stock:, 1.04 a 0 (1.04),costo,15776.000000, valor,16407.04 
Lote 15162717, Stock:, 2.34 a 0 (2.34),costo,4211.000000, valor,9853.74 
Lote 16654415, Stock:, 5 a 0 (5),costo,4211.000000, valor,21055 
Lote 16603415, Stock:, 1 a 0 (1),costo,4211.000000, valor,4211 
Lote 15190717, Stock:, 5.9 a 0 (5.9),costo,4211.000000, valor,24844.9 
Lote 14382116, Stock:, 0.55 a 0 (0.55),costo,4211.000000, valor,2316.05 
Lote 16667715, Stock:, 4.95 a 0 (4.95),costo,4211.000000, valor,20844.45 
Lote 14671216, Stock:, 1 a 0 (1),costo,4211.000000, valor,4211 
Lote 12912616, Stock:, 1.4 a 0 (1.4),costo,4211.000000, valor,5895.4 
Lote 16413116, Stock:, 0.8 a 0 (0.8),costo,4211.000000, valor,3368.8 
Lote 20398818, Stock:, 1.5 a 0 (1.5),costo,4211.000000, valor,6316.5 
Lote 14390416, Stock:, 3.3 a 0 (3.3),costo,4211.000000, valor,13896.3 
Lote 12929816, Stock:, 1.3 a 0 (1.3),costo,4211.000000, valor,5474.3 
Lote 15840216, Stock:, 10.44 a 0 (10.44),costo,4211.000000, valor,43962.84 
Lote 12922216, Stock:, 2.5 a 0 (2.5),costo,4211.000000, valor,10527.5 
Lote 10609816, Stock:, 1.17 a 0 (1.17),costo,4211.000000, valor,4926.87 
Lote 10610816, Stock:, 1.3 a 0 (1.3),costo,4211.000000, valor,5474.3 
Lote 16667115, Stock:, 0.85 a 0 (0.85),costo,4211.000000, valor,3579.35 
Lote 16665915, Stock:, 5.5 a 0 (5.5),costo,4211.000000, valor,23160.5 
Lote 15079316, Stock:, 1.45 a 0 (1.45),costo,4211.000000, valor,6105.95 
Lote 14459516, Stock:, 4 a 0 (4),costo,4211.000000, valor,16844 
Lote 12833616, Stock:, 1.2 a 0 (1.2),costo,4211.000000, valor,5053.2 
Lote 12836016, Stock:, 1.7 a 0 (1.7),costo,4211.000000, valor,7158.7 
Lote 16539715, Stock:, 3.5 a 0 (3.5),costo,4211.000000, valor,14738.5 
Lote 15164117, Stock:, 3.39 a 0 (3.39),costo,4211.000000, valor,14275.29 
Lote 16698615, Stock:, 6.4 a 0 (6.4),costo,4211.000000, valor,26950.4 
Lote 12804916, Stock:, 1.3 a 0 (1.3),costo,4211.000000, valor,5474.3 
Lote 14459716, Stock:, 3.05 a 0 (3.05),costo,4211.000000, valor,12843.55 
Lote 19566115, Stock:, 1.85 a 0 (1.85),costo,14512.000000, valor,26847.2 
Lote 11405116, Stock:, 2.44 a 0 (2.44),costo,6099.000000, valor,14881.56 
Lote 14455615, Stock:, 1.3 a 0 (1.3),costo,12038.000000, valor,15649.4 
Lote 17870715, Stock:, 3.9 a 0 (3.9),costo,12038.000000, valor,46948.2 
Lote 12996916, Stock:, 1.2 a 0 (1.2),costo,12038.000000, valor,14445.6 
Lote 16908218, Stock:, 2 a 0 (2),costo,12038.000000, valor,24076 
Lote 9130816, Stock:, 0.65 a 0 (0.65),costo,12038.000000, valor,7824.7 
Lote 7908817, Stock:, 1.2 a 0 (1.2),costo,12038.000000, valor,14445.6 
Lote 6337218, Stock:, 1.4 a 0 (1.4),costo,12038.000000, valor,16853.2 
Lote 3297216, Stock:, 6.4 a 0 (6.4),costo,12038.000000, valor,77043.2 
Lote 11696516, Stock:, 4.3 a 0 (4.3),costo,12038.000000, valor,51763.4 
Lote 4127916, Stock:, 0.49 a 0 (0.49),costo,12038.000000, valor,5898.62 
Lote 15214015, Stock:, 1.05 a 0 (1.05),costo,12610.000000, valor,13240.5 
Lote 10454516, Stock:, 3.28 a 0 (3.28),costo,12610.000000, valor,41360.8 
Lote 16169716, Stock:, 2.2 a 0 (2.2),costo,12610.000000, valor,27742 
Lote 16646918, Stock:, 2 a 0 (2),costo,12610.000000, valor,25220 
Lote 3539517, Stock:, 7.9 a 0 (7.9),costo,12610.000000, valor,99619 
Lote 9217214, Stock:, 4.22 a 0 (4.22),costo,12610.000000, valor,53214.2 
Lote 8534316, Stock:, 1.74 a 0 (1.74),costo,3168.000000, valor,5512.32 
Lote 7203013, Stock:, 0.61 a 0 (0.61),costo,3168.000000, valor,1932.48 
Lote 9155416, Stock:, 0.21 a 0 (0.21),costo,6234.000000, valor,1309.14 
Lote 15233415, Stock:, 2.85 a 0 (2.85),costo,6234.000000, valor,17766.9 
Lote 10674316, Stock:, 0.4 a 0 (0.4),costo,6234.000000, valor,2493.6 
Lote 20957315, Stock:, 2.9 a 0 (2.9),costo,6234.000000, valor,18078.6 
Lote 787419, Stock:, 0.5 a 0 (0.5),costo,6234.000000, valor,3117 
Lote 2954916, Stock:, 2 a 0 (2),costo,6234.000000, valor,12468 
Lote 7495713, Stock:, 0.5 a 0 (0.5),costo,19433.000000, valor,9716.5 
Lote 10427816, Stock:, 1.18 a 0 (1.18),costo,4740.000000, valor,5593.2 
Lote 15336716, Stock:, 4.69 a 0 (4.69),costo,4740.000000, valor,22230.6 
Lote 3714216, Stock:, 1.1 a 0 (1.1),costo,9536.000000, valor,10489.6 
Lote 2062217, Stock:, 1.3 a 0 (1.3),costo,9536.000000, valor,12396.8 
Lote 19515515, Stock:, 0.82 a 0 (0.82),costo,9536.000000, valor,7819.52 
Lote 21056615, Stock:, 0.8 a 0 (0.8),costo,9536.000000, valor,7628.8 
Lote 21060115, Stock:, 0.56 a 0 (0.56),costo,9536.000000, valor,5340.16 
Lote 6919716, Stock:, 0.9 a 0 (0.9),costo,9536.000000, valor,8582.4 
Lote 14256416, Stock:, 0.96 a 0 (0.96),costo,9536.000000, valor,9154.56 
Lote 3723316, Stock:, 1.48 a 0 (1.48),costo,9536.000000, valor,14113.28 
Lote 6472816, Stock:, 3 a 0 (3),costo,9536.000000, valor,28608 
Lote 20814415, Stock:, 1.6 a 0 (1.6),costo,11998.000000, valor,19196.8 
Lote 10542314, Stock:, 1.25 a 0 (1.25),costo,9306.000000, valor,11632.5 
Lote 10926417, Stock:, 2.64 a 0 (2.64),costo,9306.000000, valor,24567.84 
Lote 10930917, Stock:, 2 a 0 (2),costo,9306.000000, valor,18612 
Lote 19519315, Stock:, 2.9 a 0 (2.9),costo,9306.000000, valor,26987.4 
Lote 11228917, Stock:, 0.85 a 0 (0.85),costo,9306.000000, valor,7910.1 
Lote 16806018, Stock:, 2.77 a 0 (2.77),costo,3951.000000, valor,10944.27 
Lote 1615316, Stock:, 0.75 a 0 (0.75),costo,3951.000000, valor,2963.25 
Lote 16014416, Stock:, 1.15 a 0 (1.15),costo,3951.000000, valor,4543.65 
Lote 1619016, Stock:, 3.21 a 0 (3.21),costo,3951.000000, valor,12682.71 
Lote 15969515, Stock:, 4 a 0 (4),costo,3951.000000, valor,15804 
Lote 12911817, Stock:, 1 a 0 (1),costo,6392.000000, valor,6392 
Lote 5142417, Stock:, 4.38 a 0 (4.38),costo,6392.000000, valor,27996.96 
Lote 12948017, Stock:, 3.43 a 0 (3.43),costo,3227.000000, valor,11068.61 
Lote 4954518, Stock:, 1.6 a 0 (1.6),costo,2879.000000, valor,4606.4 
Lote 4945318, Stock:, 1.55 a 0 (1.55),costo,2879.000000, valor,4462.45 
Lote 3887313, Stock:, 1.45 a 0 (1.45),costo,4434.000000, valor,6429.3 
Lote 21275415, Stock:, 0.9 a 0 (0.9),costo,4434.000000, valor,3990.6 
Lote 3631813, Stock:, 1.35 a 0 (1.35),costo,4434.000000, valor,5985.9 
Lote 15768015, Stock:, 1.4 a 0 (1.4),costo,4434.000000, valor,6207.6 
Lote 21275615, Stock:, 1.25 a 0 (1.25),costo,4434.000000, valor,5542.5 
Lote 14057715, Stock:, 1 a 0 (1),costo,74484.000000, valor,74484 
Lote 10778617, Stock:, 1 a 0 (1),costo,74484.000000, valor,74484 
Lote 20000615, Stock:, 2.03 a 0 (2.03),costo,14729.000000, valor,29899.87 
Lote 6435417, Stock:, 1.33 a 0 (1.33),costo,22635.000000, valor,30104.55 
Lote 10430614, Stock:, 1.6 a 0 (1.6),costo,22335.000000, valor,35736 
Lote 12655615, Stock:, 0.65 a 0 (0.65),costo,22335.000000, valor,14517.75 
Lote 215414, Stock:, 1 a 0 (1),costo,25073.000000, valor,25073 
Lote 387114, Stock:, 1 a 0 (1),costo,25073.000000, valor,25073 
Lote 19414915, Stock:, 1 a 0 (1),costo,25073.000000, valor,25073 
Lote 387314, Stock:, 1 a 0 (1),costo,25073.000000, valor,25073 
Lote 387414, Stock:, 1 a 0 (1),costo,25073.000000, valor,25073 
Lote 16550018, Stock:, 2.5 a 0 (2.5),costo,8944.000000, valor,22360 
Lote 2954217, Stock:, 1 a 0 (1),costo,8944.000000, valor,8944 
